Ceremony	Year	Class	Category	Movie	Name	Nominees	Winner	Detail	Note
92	2019	Production	MAKEUP AND HAIRSTYLING	1917	Naomi Donne, Tristan Versluis and Rebecca Cole	Naomi Donne|Tristan Versluis|Rebecca Cole			
92	2019	Music	MUSIC (Original Score)	Joker	Hildur Guðnadóttir	Hildur Guðnadóttir	True		
92	2019	Music	MUSIC (Original Score)	Little Women	Alexandre Desplat	Alexandre Desplat			
92	2019	Music	MUSIC (Original Score)	Marriage Story	Randy Newman	Randy Newman			
92	2019	Music	MUSIC (Original Score)	1917	Thomas Newman	Thomas Newman			
92	2019	Music	MUSIC (Original Score)	Star Wars: The Rise of Skywalker	John Williams	John Williams			
92	2019	Music	MUSIC (Original Song)	Toy Story 4	Music and Lyric by Randy Newman	Randy Newman		I Can't Let You Throw Yourself Away	
92	2019	Music	MUSIC (Original Song)	Rocketman	Music by Elton John; Lyric by Bernie Taupin	Elton John|Bernie Taupin	True	(I'm Gonna) Love Me Again	
92	2019	Music	MUSIC (Original Song)	Breakthrough	Music and Lyric by Diane Warren	Diane Warren		I'm Standing With You	
92	2019	Music	MUSIC (Original Song)	Frozen II	Music and Lyric by Kristen Anderson-Lopez and Robert Lopez	Kristen Anderson-Lopez|Robert Lopez		Into The Unknown	
92	2019	Music	MUSIC (Original Song)	Harriet	Music and Lyric by Joshuah Brian Campbell and Cynthia Erivo	Joshuah Brian Campbell|Cynthia Erivo		Stand Up	
92	2019	Title	BEST PICTURE	Ford v Ferrari	Peter Chernin, Jenno Topping and James Mangold, Producers	Peter Chernin|Jenno Topping|James Mangold			
92	2019	Title	BEST PICTURE	The Irishman	Martin Scorsese, Robert De Niro, Jane Rosenthal and Emma Tillinger Koskoff, Producers	Martin Scorsese|Robert De Niro|Jane Rosenthal|Emma Tillinger Koskoff			
92	2019	Title	BEST PICTURE	Jojo Rabbit	Carthew Neal, Taika Waititi and Chelsea Winstanley, Producers	Carthew Neal|Taika Waititi|Chelsea Winstanley			
92	2019	Title	BEST PICTURE	Joker	Todd Phillips, Bradley Cooper and Emma Tillinger Koskoff, Producers	Todd Phillips|Bradley Cooper|Emma Tillinger Koskoff			
92	2019	Title	BEST PICTURE	Little Women	Amy Pascal, Producer	Amy Pascal			
92	2019	Title	BEST PICTURE	Marriage Story	Noah Baumbach and David Heyman, Producers	Noah Baumbach|David Heyman			
92	2019	Title	BEST PICTURE	1917	Sam Mendes, Pippa Harris, Jayne-Ann Tenggren and Callum McDougall, Producers	Sam Mendes|Pippa Harris|Jayne-Ann Tenggren|Callum McDougall			
92	2019	Title	BEST PICTURE	Once upon a Time...in Hollywood	David Heyman, Shannon McIntosh and Quentin Tarantino, Producers	David Heyman|Shannon McIntosh|Quentin Tarantino			
92	2019	Title	BEST PICTURE	Parasite	Kwak Sin Ae and Bong Joon Ho, Producers	Kwak Sin Ae|Bong Joon Ho	True		
92	2019	Production	PRODUCTION DESIGN	The Irishman	Production Design: Bob Shaw; Set Decoration: Regina Graves	Bob Shaw|Regina Graves			
92	2019	Production	PRODUCTION DESIGN	Jojo Rabbit	Production Design: Ra Vincent; Set Decoration: Nora Sopková	Ra Vincent|Nora Sopková			
92	2019	Production	PRODUCTION DESIGN	1917	Production Design: Dennis Gassner; Set Decoration: Lee Sandales	Dennis Gassner|Lee Sandales			
92	2019	Production	PRODUCTION DESIGN	Once upon a Time...in Hollywood	Production Design: Barbara Ling; Set Decoration: Nancy Haigh	Barbara Ling|Nancy Haigh	True		
92	2019	Production	PRODUCTION DESIGN	Parasite	Production Design: Lee Ha Jun; Set Decoration: Cho Won Woo	Lee Ha Jun|Cho Won Woo			
92	2019	Title	SHORT FILM (Animated)	Dcera (Daughter)	Daria Kashcheeva	Daria Kashcheeva			
92	2019	Title	SHORT FILM (Animated)	Hair Love	Matthew A. Cherry and Karen Rupert Toliver	Matthew A. Cherry|Karen Rupert Toliver	True		
92	2019	Title	SHORT FILM (Animated)	Kitbull	Rosana Sullivan and Kathryn Hendrickson	Rosana Sullivan|Kathryn Hendrickson			
92	2019	Title	SHORT FILM (Animated)	Memorable	Bruno Collet and Jean-François Le Corre	Bruno Collet|Jean-François Le Corre			
92	2019	Title	SHORT FILM (Animated)	Sister	Siqi Song	Siqi Song			
92	2019	Title	SHORT FILM (Live Action)	Brotherhood	Meryam Joobeur and Maria Gracia Turgeon	Meryam Joobeur|Maria Gracia Turgeon			
92	2019	Title	SHORT FILM (Live Action)	Nefta Football Club	Yves Piat and Damien Megherbi	Yves Piat|Damien Megherbi			
92	2019	Title	SHORT FILM (Live Action)	The Neighbors' Window	Marshall Curry	Marshall Curry	True		
92	2019	Title	SHORT FILM (Live Action)	Saria	Bryan Buckley and Matt Lefebvre	Bryan Buckley|Matt Lefebvre			
92	2019	Title	SHORT FILM (Live Action)	A Sister	Delphine Girard	Delphine Girard			
92	2019	Production	SOUND EDITING	Ford v Ferrari	Donald Sylvester	Donald Sylvester	True		
92	2019	Production	SOUND EDITING	Joker	Alan Robert Murray	Alan Robert Murray			
92	2019	Production	SOUND EDITING	1917	Oliver Tarney and Rachael Tate	Oliver Tarney|Rachael Tate			
92	2019	Production	SOUND EDITING	Once upon a Time...in Hollywood	Wylie Stateman	Wylie Stateman			
92	2019	Production	SOUND EDITING	Star Wars: The Rise of Skywalker	Matthew Wood and David Acord	Matthew Wood|David Acord			
92	2019	Production	SOUND MIXING	Ad Astra	Gary Rydstrom, Tom Johnson and Mark Ulano	Gary Rydstrom|Tom Johnson|Mark Ulano			
92	2019	Production	SOUND MIXING	Ford v Ferrari	Paul Massey, David Giammarco and Steven A. Morrow	Paul Massey|David Giammarco|Steven A. Morrow			
92	2019	Production	SOUND MIXING	Joker	Tom Ozanich, Dean Zupancic and Tod Maitland	Tom Ozanich|Dean Zupancic|Tod Maitland			
92	2019	Production	SOUND MIXING	1917	Mark Taylor and Stuart Wilson	Mark Taylor|Stuart Wilson	True		
92	2019	Production	SOUND MIXING	Once upon a Time...in Hollywood	Michael Minkler, Christian P. Minkler and Mark Ulano	Michael Minkler|Christian P. Minkler|Mark Ulano			
92	2019	Production	VISUAL EFFECTS	Avengers: Endgame	Dan DeLeeuw, Russell Earl, Matt Aitken and Dan Sudick	Dan DeLeeuw|Russell Earl|Matt Aitken|Dan Sudick			
92	2019	Production	VISUAL EFFECTS	The Irishman	Pablo Helman, Leandro Estebecorena, Nelson Sepulveda-Fauser and Stephane Grabli	Pablo Helman|Leandro Estebecorena|Nelson Sepulveda-Fauser|Stephane Grabli			
92	2019	Production	VISUAL EFFECTS	The Lion King	Robert Legato, Adam Valdez, Andrew R. Jones and Elliot Newman	Robert Legato|Adam Valdez|Andrew R. Jones|Elliot Newman			
92	2019	Production	VISUAL EFFECTS	1917	Guillaume Rocheron, Greg Butler and Dominic Tuohy	Guillaume Rocheron|Greg Butler|Dominic Tuohy	True		
92	2019	Production	VISUAL EFFECTS	Star Wars: The Rise of Skywalker	Roger Guyett, Neal Scanlan, Patrick Tubach and Dominic Tuohy	Roger Guyett|Neal Scanlan|Patrick Tubach|Dominic Tuohy			
92	2019	Writing	WRITING (Adapted Screenplay)	The Irishman	Screenplay by Steven Zaillian	Steven Zaillian			
92	2019	Writing	WRITING (Adapted Screenplay)	Jojo Rabbit	Screenplay by Taika Waititi	Taika Waititi	True		
92	2019	Writing	WRITING (Adapted Screenplay)	Joker	Written by Todd Phillips & Scott Silver	Todd Phillips|Scott Silver			
92	2019	Writing	WRITING (Adapted Screenplay)	Little Women	Written for the screen by Greta Gerwig	Greta Gerwig			
92	2019	Writing	WRITING (Adapted Screenplay)	The Two Popes	Written by Anthony McCarten	Anthony McCarten			
92	2019	Writing	WRITING (Original Screenplay)	Knives Out	Written by Rian Johnson	Rian Johnson			
92	2019	Writing	WRITING (Original Screenplay)	Marriage Story	Written by Noah Baumbach	Noah Baumbach			
92	2019	Writing	WRITING (Original Screenplay)	1917	Written by Sam Mendes & Krysty Wilson-Cairns	Sam Mendes|Krysty Wilson-Cairns			
92	2019	Writing	WRITING (Original Screenplay)	Once upon a Time...in Hollywood	Written by Quentin Tarantino	Quentin Tarantino			
92	2019	Writing	WRITING (Original Screenplay)	Parasite	Screenplay by Bong Joon Ho, Han Jin Won; Story by Bong Joon Ho	Bong Joon Ho|Han Jin Won	True		
92	2019	Special	JEAN HERSHOLT HUMANITARIAN AWARD		Geena Davis	Geena Davis	True		
92	2019	Special	HONORARY AWARD			David Lynch	True		
92	2019	Special	HONORARY AWARD			Wes Studi	True		
92	2019	Special	HONORARY AWARD			Lina Wertmüller	True		
92	2019	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)			Dr. Zvi Reznic|Professor Meir Feder|Guy Dorman|Ron Yogev	True		By using novel extensions of digital data transmission and compression algorithms, and data prioritization based on error rate, the Amimon chipset supports the creation of systems with virtually unrestricted camera motion, expanding creative freedom during filming.
92	2019	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)			Nicolaas Verheem|Greg Smokler|Ilya Issenin	True		The Teradek Bolt system features a frame-synchronized back channel for real-time camera control, an error-resilient timecode channel and integrated production metadata, which have led to its widespread adoption in motion picture production.
92	2019	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)			ALEXEY LUKIN|IZOTOPE INC.	True		Featuring spectral processing algorithms enhanced with machine learning, the iZotope RX system is widely favored by motion picture sound professionals for audio repair and enhancement.
92	2019	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)			Jeff Bloom|GUY McNALLY|Nick Rose|John Ellwood|Jonathan Newland	True		Wordfit revolutionized the process of post sync ADR by eliminating the need for manual editing to perfect lip sync. VocALign and Revoice Pro are software tools that together give sound editors unprecedented control over the final performance in replaced dialog. In use for many years, these technologies continue their predominance in the creation and seamless integration of replacement dialog tracks in motion pictures.
92	2019	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)			Sanken Microphone Company Limited	True		Sanken's early engineering work in microphone orientation and miniaturization has inspired the current generation of lavalier microphones. The exceptional sound quality and durability of the COS-11 series have made them the predominant lavalier microphones used in motion picture production sound recording.
92	2019	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)			Masato Nakashima|Koichi Ueno|Junji Sakuda|Junro Yonemitsu	True		EIZO auto-calibrating SDR monitors increase artists' confidence in facility-wide image reproduction accuracy and reduce disruptions to the creative process and production workflows. They have become indispensable for many major motion picture animation and effects facilities.
92	2019	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)			Alejandro Arango|Gary Martinez|Robert Derry|Glenn Derry	True		The Technoprops head-mounted camera system, with its modular and production-proven construction, supports consistent face alignment with improved actor comfort, while at the same time permitting quick reconfiguration and minimizing downtime. This system enables repeatable, accurate and unobstructed capture of an actor's facial movements.
92	2019	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)			Babak Beheshti|Scott Robitille|Ian Kelly|Dejan Momcilovic	True		The Standard Deviation head-mounted camera system provides a robust method of accurate camera synchronization to the house clock. Combined with practical innovations for usability, it enables multiple head-mounted camera systems to be used in large capture volumes, resulting in adoption by numerous motion picture productions.
92	2019	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)			SVEN WOOP|CARSTEN BENTHIN|ATTILA T. Á FRA|MANFRED ERNST|INGO WALD	True		For the past decade, the Intel Embree Ray Tracing Library has provided a high-performance, industry-leading, CPU-based ray-geometry intersection framework through well-engineered open source code, supported by a comprehensive set of research publications. It has become an indispensable resource for motion picture production rendering.
92	2019	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)			Hayley Iben|Mark Meyer|John Anderson|Andrew Witkin	True		Taz is a robust, predictable and efficient mass-spring hair simulation system with novel formulations of hair shape, bending springs and hair-to-hair collisions. It has enabled Pixar artists to bring to life animated digital characters with a wide variety of stylized hair, from straight to wavy to curly.
92	2019	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)			Stephen Bowline	True		The ILM HairCraft Dynamics System has a physically robust hair-dynamics model that simulates hair by embedding curves in tetrahedral mesh volumes. Its unique spring-based control system has helped ILM artists create a wide range of photorealistic digital characters and digital stunt doubles.
92	2019	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)			Kelly Ward Hammel|ALEKA McADAMS|Toby Jones|Maryann Simmons|Andy Milne	True		The WDAS Hair Simulation System is a robust, predictable, fast and highly art-directable system built on the mathematics of discrete elastic rods. This has provided Disney artists the flexibility to manipulate hair in hyper-realistic ways to create the strong silhouettes required for character animation and has enabled a wide range of complex hairstyles in animated feature films.
92	2019	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)			Niall Ryan|Christoph Sprenger|Gilles Daviet	True		The Synapse Hair Simulation System is a robust, predictable and highly scalable position-based dynamics system with a novel inverse parameter solver. It has helped Weta Digital artists create a wide range of photorealistic digital characters and digital stunt doubles.
92	2019	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)			Jens-Jørn Stokholm|Ole Moesmann	True		The DPA 4061 and 4071 lavalier microphones exemplify creative design, precise manufacture and meticulous quality control, resulting in consistent performance and exceptional on-set motion picture audio recording.
92	2019	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)			Chris Countryman|Omer T. Inan	True		Originated by company founder Carl Countryman (1946-2006), these meticulously crafted subminiature microphones are easily concealed. Their spectral response-shaping filters, cable mounting and capsule design contribute to their wide adoption by motion picture production sound mixers.
92	2019	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)			Fredrik Limsäter|Björn Rydahl|Mattias Lagergren	True		An extensible, efficient and intuitive post-production tracking software system, ftrack Studio has enabled small and large studios alike to efficiently schedule and manage complex digital motion picture animation and visual effects.
92	2019	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)			Don Parker|Matt Daw|Isaac Reuben|Colin Withers|Neil Brandt	True		An extensible, web-based, flexible and scalable system, Shotgun has enabled the efficient management of highly complex visual effects and animation post-production workflows. By facilitating deep integration into a wide variety of facility pipelines, Shotgun has successfully productized the tracking of complex production data on large-scale motion pictures.
93	2020/21	Acting	ACTOR IN A LEADING ROLE	Sound of Metal	Riz Ahmed	Riz Ahmed		Ruben	
93	2020/21	Acting	ACTOR IN A LEADING ROLE	Ma Rainey's Black Bottom	Chadwick Boseman	Chadwick Boseman		Levee	
93	2020/21	Acting	ACTOR IN A LEADING ROLE	The Father	Anthony Hopkins	Anthony Hopkins	True	Anthony	
93	2020/21	Acting	ACTOR IN A LEADING ROLE	Mank	Gary Oldman	Gary Oldman		Herman Mankiewicz	
93	2020/21	Acting	ACTOR IN A LEADING ROLE	Minari	Steven Yeun	Steven Yeun		Jacob	
93	2020/21	Acting	ACTOR IN A SUPPORTING ROLE	The Trial of the Chicago 7	Sacha Baron Cohen	Sacha Baron Cohen		Abbie Hoffman	
93	2020/21	Acting	ACTOR IN A SUPPORTING ROLE	Judas and the Black Messiah	Daniel Kaluuya	Daniel Kaluuya	True	Fred Hampton	
93	2020/21	Acting	ACTOR IN A SUPPORTING ROLE	One Night in Miami...	Leslie Odom, Jr.	Leslie Odom Jr.		Sam Cooke	
93	2020/21	Acting	ACTOR IN A SUPPORTING ROLE	Sound of Metal	Paul Raci	Paul Raci		Joe	
93	2020/21	Acting	ACTOR IN A SUPPORTING ROLE	Judas and the Black Messiah	Lakeith Stanfield	Lakeith Stanfield		Bill O’Neal	
93	2020/21	Acting	ACTRESS IN A LEADING ROLE	Ma Rainey's Black Bottom	Viola Davis	Viola Davis		Ma Rainey	
93	2020/21	Acting	ACTRESS IN A LEADING ROLE	The United States vs. Billie Holiday	Andra Day	Andra Day		Billie Holiday	
93	2020/21	Acting	ACTRESS IN A LEADING ROLE	Pieces of a Woman	Vanessa Kirby	Vanessa Kirby		Martha	
93	2020/21	Acting	ACTRESS IN A LEADING ROLE	Nomadland	Frances McDormand	Frances McDormand	True	Fern	
93	2020/21	Acting	ACTRESS IN A LEADING ROLE	Promising Young Woman	Carey Mulligan	Carey Mulligan		Cassandra	
93	2020/21	Acting	ACTRESS IN A SUPPORTING ROLE	Borat Subsequent Moviefilm: Delivery of Prodigious Bribe to American Regime for Make Benefit Once Glorious Nation of Kazakhstan	Maria Bakalova	Maria Bakalova		Tutar Sagdiyev	
93	2020/21	Acting	ACTRESS IN A SUPPORTING ROLE	Hillbilly Elegy	Glenn Close	Glenn Close		Mamaw	
93	2020/21	Acting	ACTRESS IN A SUPPORTING ROLE	The Father	Olivia Colman	Olivia Colman		Anne	
93	2020/21	Acting	ACTRESS IN A SUPPORTING ROLE	Mank	Amanda Seyfried	Amanda Seyfried		Marion Davies	
93	2020/21	Acting	ACTRESS IN A SUPPORTING ROLE	Minari	Yuh-Jung Youn	Yuh-Jung Youn	True	Soonja	
93	2020/21	Title	ANIMATED FEATURE FILM	Onward	Dan Scanlon and Kori Rae	Dan Scanlon|Kori Rae			
93	2020/21	Title	ANIMATED FEATURE FILM	Over the Moon	Glen Keane, Gennie Rim and Peilin Chou	Glen Keane|Gennie Rim|Peilin Chou			
93	2020/21	Title	ANIMATED FEATURE FILM	A Shaun the Sheep Movie: Farmageddon	Richard Phelan, Will Becher and Paul Kewley	Richard Phelan|Will Becher|Paul Kewley			
93	2020/21	Title	ANIMATED FEATURE FILM	Soul	Pete Docter and Dana Murray	Pete Docter|Dana Murray	True		
93	2020/21	Title	ANIMATED FEATURE FILM	Wolfwalkers	Tomm Moore, Ross Stewart, Paul Young and Stéphan Roelants	Tomm Moore|Ross Stewart|Paul Young|Stéphan Roelants			
93	2020/21	Production	CINEMATOGRAPHY	Judas and the Black Messiah	Sean Bobbitt	Sean Bobbitt			
93	2020/21	Production	CINEMATOGRAPHY	Mank	Erik Messerschmidt	Erik Messerschmidt	True		
93	2020/21	Production	CINEMATOGRAPHY	News of the World	Dariusz Wolski	Dariusz Wolski			
93	2020/21	Production	CINEMATOGRAPHY	Nomadland	Joshua James Richards	Joshua James Richards			
93	2020/21	Production	CINEMATOGRAPHY	The Trial of the Chicago 7	Phedon Papamichael	Phedon Papamichael			
93	2020/21	Production	COSTUME DESIGN	Emma	Alexandra Byrne	Alexandra Byrne			
93	2020/21	Production	COSTUME DESIGN	Ma Rainey's Black Bottom	Ann Roth	Ann Roth	True		
93	2020/21	Production	COSTUME DESIGN	Mank	Trish Summerville	Trish Summerville			
93	2020/21	Production	COSTUME DESIGN	Mulan	Bina Daigeler	Bina Daigeler			
93	2020/21	Production	COSTUME DESIGN	Pinocchio	Massimo Cantini Parrini	Massimo Cantini Parrini			
93	2020/21	Directing	DIRECTING	Another Round	Thomas Vinterberg	Thomas Vinterberg			
93	2020/21	Directing	DIRECTING	Mank	David Fincher	David Fincher			
93	2020/21	Directing	DIRECTING	Minari	Lee Isaac Chung	Lee Isaac Chung			
93	2020/21	Directing	DIRECTING	Nomadland	Chloé Zhao	Chloé Zhao	True		
93	2020/21	Directing	DIRECTING	Promising Young Woman	Emerald Fennell	Emerald Fennell			
93	2020/21	Title	DOCUMENTARY (Feature)	Collective	Alexander Nanau and Bianca Oana	Alexander Nanau|Bianca Oana			
93	2020/21	Title	DOCUMENTARY (Feature)	Crip Camp	Nicole Newnham, Jim LeBrecht and Sara Bolder	Nicole Newnham|Jim LeBrecht|Sara Bolder			
93	2020/21	Title	DOCUMENTARY (Feature)	The Mole Agent	Maite Alberdi and Marcela Santibáñez	Maite Alberdi|Marcela Santibáñez			
93	2020/21	Title	DOCUMENTARY (Feature)	My Octopus Teacher	Pippa Ehrlich, James Reed and Craig Foster	Pippa Ehrlich|James Reed|Craig Foster	True		
